label,template_pos,template_neg,label_string,prompt_pos,prompt_neg,auc_select,auc_confirm,is_baseline
Pneumothorax,there is {},there is no {},pneumothorax,there is pneumothorax,there is no pneumothorax,0.7276969402395789,0.7345818292962584,False
Pneumothorax,there is {},there is no {},a chest x-ray with pneumothorax,there is a chest x-ray with pneumothorax,there is no a chest x-ray with pneumothorax,0.6789114372831581,0.6821389589214939,False
Pneumothorax,there is {},there is no {},collapsed lung,there is collapsed lung,there is no collapsed lung,0.658285458438607,0.6498829016496648,False
Pneumothorax,there is {},there is no {},air in the pleural space,there is air in the pleural space,there is no air in the pleural space,0.7230897114223953,0.7286643553418054,False
Pneumothorax,{} is present,{} is absent,Pneumothorax,Pneumothorax is present,Pneumothorax is absent,0.5477183525781653,0.5643061926890938,False
Pneumothorax,{} is present,{} is absent,pneumothorax,pneumothorax is present,pneumothorax is absent,0.5477183525781653,0.5643061926890938,False
Pneumothorax,{} is present,{} is absent,a chest x-ray with pneumothorax,a chest x-ray with pneumothorax is present,a chest x-ray with pneumothorax is absent,0.5016767160157578,0.5129378992121207,False
Pneumothorax,{} is present,{} is absent,collapsed lung,collapsed lung is present,collapsed lung is absent,0.4671927431584878,0.47343475330362705,False
Pneumothorax,{} is present,{} is absent,air in the pleural space,air in the pleural space is present,air in the pleural space is absent,0.6435675773113868,0.6550870330958402,False
Consolidation,{},no {},Consolidation,Consolidation,no Consolidation,0.7782240986645775,0.7615279819229455,True
Consolidation,{},no {},consolidation,consolidation,no consolidation,0.7782240986645775,0.7615279819229455,False
Consolidation,{},no {},a chest x-ray with consolidation,a chest x-ray with consolidation,no a chest x-ray with consolidation,0.7866640293405776,0.7723465593883811,False
Consolidation,{},no {},airspace consolidation,airspace consolidation,no airspace consolidation,0.7839243931876438,0.7650440634585253,False
Consolidation,{},no {},dense opacity,dense opacity,no dense opacity,0.7889434326033267,0.7773736341412378,False
Consolidation,a chest x-ray with {},a chest x-ray with no {},Consolidation,a chest x-ray with Consolidation,a chest x-ray with no Consolidation,0.7901087929491152,0.7724441662966535,False
Consolidation,a chest x-ray with {},a chest x-ray with no {},consolidation,a chest x-ray with consolidation,a chest x-ray with no consolidation,0.7901087929491152,0.7724441662966535,False
Consolidation,a chest x-ray with {},a chest x-ray with no {},a chest x-ray with consolidation,a chest x-ray with a chest x-ray with consolidation,a chest x-ray with no a chest x-ray with consolidation,0.7732292563909686,0.754700601973063,False
Consolidation,a chest x-ray with {},a chest x-ray with no {},airspace consolidation,a chest x-ray with airspace consolidation,a chest x-ray with no airspace consolidation,0.7865466163625946,0.7678245844369931,False
Consolidation,a chest x-ray with {},a chest x-ray with no {},dense opacity,a chest x-ray with dense opacity,a chest x-ray with no dense opacity,0.7835255463357407,0.7663119963355942,False
Consolidation,findings consistent with {},no evidence of {},Consolidation,findings consistent with Consolidation,no evidence of Consolidation,0.7803230789417958,0.76236258478404,False
Consolidation,findings consistent with {},no evidence of {},consolidation,findings consistent with consolidation,no evidence of consolidation,0.7803230789417958,0.76236258478404,False
Consolidation,findings consistent with {},no evidence of {},a chest x-ray with consolidation,findings consistent with a chest x-ray with consolidation,no evidence of a chest x-ray with consolidation,0.5794072252341439,0.5740345209478461,False
Consolidation,findings consistent with {},no evidence of {},airspace consolidation,findings consistent with airspace consolidation,no evidence of airspace consolidation,0.7782448854711915,0.7588350200827808,False
Consolidation,findings consistent with {},no evidence of {},dense opacity,findings consistent with dense opacity,no evidence of dense opacity,0.7792697724754098,0.7603621216296909,False
Consolidation,there is {},there is no {},Consolidation,there is Consolidation,there is no Consolidation,0.7854397189104076,0.7678821597538009,False
Consolidation,there is {},there is no {},consolidation,there is consolidation,there is no consolidation,0.7854397189104075,0.7678820002653887,False
Consolidation,there is {},there is no {},a chest x-ray with consolidation,there is a chest x-ray with consolidation,there is no a chest x-ray with consolidation,0.7560119342253471,0.7481995353145622,False
Consolidation,there is {},there is no {},airspace consolidation,there is airspace consolidation,there is no airspace consolidation,0.7802996937843552,0.759227999530466,False
Consolidation,there is {},there is no {},dense opacity,there is dense opacity,there is no dense opacity,0.7820115197883902,0.7696923532323836,False
Consolidation,{} is present,{} is absent,Consolidation,Consolidation is present,Consolidation is absent,0.7560744570421154,0.7248397460434115,False
Consolidation,{} is present,{} is absent,consolidation,consolidation is present,consolidation is absent,0.7560744570421154,0.7248397460434115,False
Consolidation,{} is present,{} is absent,a chest x-ray with consolidation,a chest x-ray with consolidation is present,a chest x-ray with consolidation is absent,0.7404872752264138,0.7292338112882071,False
Consolidation,{} is present,{} is absent,airspace consolidation,airspace consolidation is present,airspace consolidation is absent,0.7473758280619291,0.721532913304651,False
Consolidation,{} is present,{} is absent,dense opacity,dense opacity is present,dense opacity is absent,0.6695958200330251,0.6619584092498175,False
Edema,{},no {},Edema,Edema,no Edema,0.8397933111891922,0.8470108793869953,True
Edema,{},no {},edema,edema,no edema,0.8397933111891922,0.8470108793869953,False
Edema,{},no {},pulmonary edema,pulmonary edema,no pulmonary edema,0.8457690288353903,0.8406491627070295,False
Edema,{},no {},a chest x-ray with pulmonary edema,a chest x-ray with pulmonary edema,no a chest x-ray with pulmonary edema,0.8321670701533401,0.8324305406885737,False
Edema,{},no {},fluid overload,fluid overload,no fluid overload,0.832097726834569,0.837621395664371,False
Edema,a chest x-ray with {},a chest x-ray with no {},Edema,a chest x-ray with Edema,a chest x-ray with no Edema,0.8517196000033529,0.8617837551540157,False
Edema,a chest x-ray with {},a chest x-ray with no {},edema,a chest x-ray with edema,a chest x-ray with no edema,0.8517196000033529,0.8617837551540157,False
Edema,a chest x-ray with {},a chest x-ray with no {},pulmonary edema,a chest x-ray with pulmonary edema,a chest x-ray with no pulmonary edema,0.8539145827475347,0.8532613833197561,False
Edema,a chest x-ray with {},a chest x-ray with no {},a chest x-ray with pulmonary edema,a chest x-ray with a chest x-ray with pulmonary edema,a chest x-ray with no a chest x-ray with pulmonary edema,0.832737438000596,0.844247590158784,False
Edema,a chest x-ray with {},a chest x-ray with no {},fluid overload,a chest x-ray with fluid overload,a chest x-ray with no fluid overload,0.8025772854148141,0.819686602478376,False
Edema,findings consistent with {},no evidence of {},Edema,findings consistent with Edema,no evidence of Edema,0.8552294387534661,0.8518444634123963,False
Edema,findings consistent with {},no evidence of {},edema,findings consistent with edema,no evidence of edema,0.8552294387534661,0.8518444634123963,False
Edema,findings consistent with {},no evidence of {},pulmonary edema,findings consistent with pulmonary edema,no evidence of pulmonary edema,0.8527993745385051,0.8487562244384451,False
Edema,findings consistent with {},no evidence of {},a chest x-ray with pulmonary edema,findings consistent with a chest x-ray with pulmonary edema,no evidence of a chest x-ray with pulmonary edema,0.8370873977281299,0.8461823444203174,False
Edema,findings consistent with {},no evidence of {},fluid overload,findings consistent with fluid overload,no evidence of fluid overload,0.8385424644005879,0.839304531085353,False
Edema,there is {},there is no {},Edema,there is Edema,there is no Edema,0.8577608508958623,0.8580362331130394,False
Edema,there is {},there is no {},edema,there is edema,there is no edema,0.8577608508958623,0.8580362331130393,False
Edema,there is {},there is no {},pulmonary edema,there is pulmonary edema,there is no pulmonary edema,0.8560421272091752,0.8512004720981118,False
Edema,there is {},there is no {},a chest x-ray with pulmonary edema,there is a chest x-ray with pulmonary edema,there is no a chest x-ray with pulmonary edema,0.8349789036287891,0.8254863472451213,False
Edema,there is {},there is no {},fluid overload,there is fluid overload,there is no fluid overload,0.8217465219753548,0.8323645081199206,False
Edema,{} is present,{} is absent,Edema,Edema is present,Edema is absent,0.8468499463922804,0.8235050226456957,False
Edema,{} is present,{} is absent,edema,edema is present,edema is absent,0.8468499463922804,0.8235050226456957,False
Edema,{} is present,{} is absent,pulmonary edema,pulmonary edema is present,pulmonary edema is absent,0.7956063768420748,0.7521926288191152,False
Edema,{} is present,{} is absent,a chest x-ray with pulmonary edema,a chest x-ray with pulmonary edema is present,a chest x-ray with pulmonary edema is absent,0.8620433723408552,0.8356240842325346,False
Edema,{} is present,{} is absent,fluid overload,fluid overload is present,fluid overload is absent,0.7972092743259791,0.775065963060686,False
Emphysema,{},no {},Emphysema,Emphysema,no Emphysema,0.6860111392169157,0.7046990494677328,True
Emphysema,{},no {},emphysema,emphysema,no emphysema,0.6860111392169157,0.7046990494677328,False
Emphysema,{},no {},pulmonary emphysema,pulmonary emphysema,no pulmonary emphysema,0.668971644629602,0.6857660488977215,False
Emphysema,{},no {},a chest x-ray with emphysema,a chest x-ray with emphysema,no a chest x-ray with emphysema,0.6636333752008443,0.6936060143889325,False
Emphysema,{},no {},hyperinflated lungs,hyperinflated lungs,no hyperinflated lungs,0.6697996118681129,0.6556035186640168,False
Emphysema,{},no {},emphysematous changes,emphysematous changes,no emphysematous changes,0.6993077947987221,0.720379596678529,False
Emphysema,a chest x-ray with {},a chest x-ray with no {},Emphysema,a chest x-ray with Emphysema,a chest x-ray with no Emphysema,0.6871739818332534,0.7145494600298872,False
Emphysema,a chest x-ray with {},a chest x-ray with no {},emphysema,a chest x-ray with emphysema,a chest x-ray with no emphysema,0.6871739818332534,0.7145494600298872,False
Emphysema,a chest x-ray with {},a chest x-ray with no {},pulmonary emphysema,a chest x-ray with pulmonary emphysema,a chest x-ray with no pulmonary emphysema,0.6755449085676977,0.7105649273620804,False
Emphysema,a chest x-ray with {},a chest x-ray with no {},a chest x-ray with emphysema,a chest x-ray with a chest x-ray with emphysema,a chest x-ray with no a chest x-ray with emphysema,0.5636395873817663,0.587664648518741,False
Emphysema,a chest x-ray with {},a chest x-ray with no {},hyperinflated lungs,a chest x-ray with hyperinflated lungs,a chest x-ray with no hyperinflated lungs,0.6801826898872814,0.688190291321964,False
Emphysema,a chest x-ray with {},a chest x-ray with no {},emphysematous changes,a chest x-ray with emphysematous changes,a chest x-ray with no emphysematous changes,0.708237804874103,0.7396838748440171,False
Emphysema,findings consistent with {},no evidence of {},Emphysema,findings consistent with Emphysema,no evidence of Emphysema,0.6998982755374022,0.7280658131903683,False
Emphysema,findings consistent with {},no evidence of {},emphysema,findings consistent with emphysema,no evidence of emphysema,0.6998982755374022,0.7280658131903683,False
Emphysema,findings consistent with {},no evidence of {},pulmonary emphysema,findings consistent with pulmonary emphysema,no evidence of pulmonary emphysema,0.6753235996223512,0.7122983777788049,False
Emphysema,findings consistent with {},no evidence of {},a chest x-ray with emphysema,findings consistent with a chest x-ray with emphysema,no evidence of a chest x-ray with emphysema,0.6393803090689429,0.6898195991434426,False
Emphysema,findings consistent with {},no evidence of {},hyperinflated lungs,findings consistent with hyperinflated lungs,no evidence of hyperinflated lungs,0.6387568261191147,0.6243154473047712,False
Emphysema,findings consistent with {},no evidence of {},emphysematous changes,findings consistent with emphysematous changes,no evidence of emphysematous changes,0.7000037531926405,0.7235220532729429,False
Emphysema,there is {},there is no {},Emphysema,there is Emphysema,there is no Emphysema,0.6714371039330225,0.7059823450570781,False
Emphysema,there is {},there is no {},emphysema,there is emphysema,there is no emphysema,0.6714371039330225,0.7059823450570781,False
Emphysema,there is {},there is no {},pulmonary emphysema,there is pulmonary emphysema,there is no pulmonary emphysema,0.6780148975863736,0.7060908012509435,False
Emphysema,there is {},there is no {},a chest x-ray with emphysema,there is a chest x-ray with emphysema,there is no a chest x-ray with emphysema,0.6523288236782453,0.694049390704195,False
Emphysema,there is {},there is no {},hyperinflated lungs,there is hyperinflated lungs,there is no hyperinflated lungs,0.6525556329921163,0.6387632296529094,False
Emphysema,there is {},there is no {},emphysematous changes,there is emphysematous changes,there is no emphysematous changes,0.700166822941843,0.7194306049822063,False
Emphysema,{} is present,{} is absent,Emphysema,Emphysema is present,Emphysema is absent,0.6253006598500923,0.6114760210133876,False
Emphysema,{} is present,{} is absent,emphysema,emphysema is present,emphysema is absent,0.6253006598500923,0.6114760210133876,False
Emphysema,{} is present,{} is absent,pulmonary emphysema,pulmonary emphysema is present,pulmonary emphysema is absent,0.5969854097871616,0.5930683551324121,False
Emphysema,{} is present,{} is absent,a chest x-ray with emphysema,a chest x-ray with emphysema is present,a chest x-ray with emphysema is absent,0.5732875573251643,0.5623114726317573,False
Emphysema,{} is present,{} is absent,hyperinflated lungs,hyperinflated lungs is present,hyperinflated lungs is absent,0.5811343183522707,0.5705396619987367,False
Emphysema,{} is present,{} is absent,emphysematous changes,emphysematous changes is present,emphysematous changes is absent,0.6042374839114222,0.6189305356565145,False
Fibrosis,{},no {},Fibrosis,Fibrosis,no Fibrosis,0.5786902894339051,0.6140653726110564,True
Fibrosis,{},no {},fibrosis,fibrosis,no fibrosis,0.5786902894339051,0.6140653726110564,False
Fibrosis,{},no {},pulmonary fibrosis,pulmonary fibrosis,no pulmonary fibrosis,0.5415173634625771,0.5567360725127196,False
Fibrosis,{},no {},a chest x-ray with pulmonary fibrosis,a chest x-ray with pulmonary fibrosis,no a chest x-ray with pulmonary fibrosis,0.5345018987938587,0.5444192515712515,False
Fibrosis,{},no {},interstitial fibrosis,interstitial fibrosis,no interstitial fibrosis,0.5421031463685746,0.5539459655179785,False
Fibrosis,{},no {},reticular interstitial opacities,reticular interstitial opacities,no reticular interstitial opacities,0.5993198488965851,0.6351991053486682,False
Fibrosis,a chest x-ray with {},a chest x-ray with no {},Fibrosis,a chest x-ray with Fibrosis,a chest x-ray with no Fibrosis,0.5541545581053781,0.5850747146094318,False
Fibrosis,a chest x-ray with {},a chest x-ray with no {},fibrosis,a chest x-ray with fibrosis,a chest x-ray with no fibrosis,0.5541545581053781,0.5850747146094318,False
Fibrosis,a chest x-ray with {},a chest x-ray with no {},pulmonary fibrosis,a chest x-ray with pulmonary fibrosis,a chest x-ray with no pulmonary fibrosis,0.5582300355184464,0.5801578733592714,False
Fibrosis,a chest x-ray with {},a chest x-ray with no {},a chest x-ray with pulmonary fibrosis,a chest x-ray with a chest x-ray with pulmonary fibrosis,a chest x-ray with no a chest x-ray with pulmonary fibrosis,0.5316608516997705,0.5405135026080636,False
Fibrosis,a chest x-ray with {},a chest x-ray with no {},interstitial fibrosis,a chest x-ray with interstitial fibrosis,a chest x-ray with no interstitial fibrosis,0.5669657016964844,0.5883401385266578,False
Fibrosis,a chest x-ray with {},a chest x-ray with no {},reticular interstitial opacities,a chest x-ray with reticular interstitial opacities,a chest x-ray with no reticular interstitial opacities,0.5855018016396206,0.6118053625635983,False
Fibrosis,findings consistent with {},no evidence of {},Fibrosis,findings consistent with Fibrosis,no evidence of Fibrosis,0.5935809623413029,0.6129777887040917,False
Fibrosis,findings consistent with {},no evidence of {},fibrosis,findings consistent with fibrosis,no evidence of fibrosis,0.5935809623413029,0.6129777887040917,False
Fibrosis,findings consistent with {},no evidence of {},pulmonary fibrosis,findings consistent with pulmonary fibrosis,no evidence of pulmonary fibrosis,0.5611246603173514,0.5752396960109454,False
Fibrosis,findings consistent with {},no evidence of {},a chest x-ray with pulmonary fibrosis,findings consistent with a chest x-ray with pulmonary fibrosis,no evidence of a chest x-ray with pulmonary fibrosis,0.530107098260082,0.5279231155671469,False
Fibrosis,findings consistent with {},no evidence of {},interstitial fibrosis,findings consistent with interstitial fibrosis,no evidence of interstitial fibrosis,0.5668831920310665,0.5811809905297362,False
Fibrosis,findings consistent with {},no evidence of {},reticular interstitial opacities,findings consistent with reticular interstitial opacities,no evidence of reticular interstitial opacities,0.5863601164707866,0.6070729028603189,False
Fibrosis,there is {},there is no {},Fibrosis,there is Fibrosis,there is no Fibrosis,0.5933227178040856,0.6227680480140236,False
Fibrosis,there is {},there is no {},fibrosis,there is fibrosis,there is no fibrosis,0.5933223606193868,0.6227680480140236,False
Fibrosis,there is {},there is no {},pulmonary fibrosis,there is pulmonary fibrosis,there is no pulmonary fibrosis,0.5488689389328464,0.5627401636453033,False
Fibrosis,there is {},there is no {},a chest x-ray with pulmonary fibrosis,there is a chest x-ray with pulmonary fibrosis,there is no a chest x-ray with pulmonary fibrosis,0.5180121099900273,0.5331148590149216,False
Fibrosis,there is {},there is no {},interstitial fibrosis,there is interstitial fibrosis,there is no interstitial fibrosis,0.5686205384059276,0.58572572844072,False
Fibrosis,there is {},there is no {},reticular interstitial opacities,there is reticular interstitial opacities,there is no reticular interstitial opacities,0.6114873456604917,0.6304676477190132,False
Fibrosis,{} is present,{} is absent,Fibrosis,Fibrosis is present,Fibrosis is absent,0.5460178906671924,0.5502489818931976,False
Fibrosis,{} is present,{} is absent,fibrosis,fibrosis is present,fibrosis is absent,0.5460178906671924,0.5502489818931976,False
Fibrosis,{} is present,{} is absent,pulmonary fibrosis,pulmonary fibrosis is present,pulmonary fibrosis is absent,0.46877027023165574,0.48076786897686946,False
Fibrosis,{} is present,{} is absent,a chest x-ray with pulmonary fibrosis,a chest x-ray with pulmonary fibrosis is present,a chest x-ray with pulmonary fibrosis is absent,0.48835363571161194,0.4929691174269956,False
Fibrosis,{} is present,{} is absent,interstitial fibrosis,interstitial fibrosis is present,interstitial fibrosis is absent,0.45264159515829006,0.470065054619693,False
Fibrosis,{} is present,{} is absent,reticular interstitial opacities,reticular interstitial opacities is present,reticular interstitial opacities is absent,0.5221279492740578,0.5551668252169824,False
Pleural_Thickening,{},no {},Pleural_Thickening,Pleural_Thickening,no Pleural_Thickening,0.6690181313404217,0.6857541951211676,True
Pleural_Thickening,{},no {},pleural thickening,pleural thickening,no pleural thickening,0.6870006216556366,0.7253110483159178,False
Pleural_Thickening,{},no {},Pleural Thickening,Pleural Thickening,no Pleural Thickening,0.6870006216556366,0.7253110483159178,False
Pleural_Thickening,{},no {},a chest x-ray with pleural thickening,a chest x-ray with pleural thickening,no a chest x-ray with pleural thickening,0.6058347547848004,0.6016446052901998,False
Pleural_Thickening,{},no {},thickened pleura,thickened pleura,no thickened pleura,0.6306694316509107,0.6779319101861245,False
Pleural_Thickening,a chest x-ray with {},a chest x-ray with no {},Pleural_Thickening,a chest x-ray with Pleural_Thickening,a chest x-ray with no Pleural_Thickening,0.6460579494849743,0.6564784417127025,False
Pleural_Thickening,a chest x-ray with {},a chest x-ray with no {},pleural thickening,a chest x-ray with pleural thickening,a chest x-ray with no pleural thickening,0.6648727723300567,0.683537554998993,False
Pleural_Thickening,a chest x-ray with {},a chest x-ray with no {},Pleural Thickening,a chest x-ray with Pleural Thickening,a chest x-ray with no Pleural Thickening,0.6648727723300567,0.683537554998993,False
Pleural_Thickening,a chest x-ray with {},a chest x-ray with no {},a chest x-ray with pleural thickening,a chest x-ray with a chest x-ray with pleural thickening,a chest x-ray with no a chest x-ray with pleural thickening,0.6287544951461738,0.6342652941784572,False
Pleural_Thickening,a chest x-ray with {},a chest x-ray with no {},thickened pleura,a chest x-ray with thickened pleura,a chest x-ray with no thickened pleura,0.6570203469414373,0.6643386179318854,False
Pleural_Thickening,findings consistent with {},no evidence of {},Pleural_Thickening,findings consistent with Pleural_Thickening,no evidence of Pleural_Thickening,0.6837326948517767,0.7133960928319987,False
Pleural_Thickening,findings consistent with {},no evidence of {},pleural thickening,findings consistent with pleural thickening,no evidence of pleural thickening,0.6859908547172144,0.7126852193925944,False
Pleural_Thickening,findings consistent with {},no evidence of {},Pleural Thickening,findings consistent with Pleural Thickening,no evidence of Pleural Thickening,0.6859908547172144,0.7126852193925944,False
Pleural_Thickening,findings consistent with {},no evidence of {},a chest x-ray with pleural thickening,findings consistent with a chest x-ray with pleural thickening,no evidence of a chest x-ray with pleural thickening,0.5878484532293062,0.5946808462441706,False
Pleural_Thickening,findings consistent with {},no evidence of {},thickened pleura,findings consistent with thickened pleura,no evidence of thickened pleura,0.6553749498186697,0.6787867293190812,False
Pleural_Thickening,there is {},there is no {},Pleural_Thickening,there is Pleural_Thickening,there is no Pleural_Thickening,0.707508693862548,0.7408367960612834,False
Pleural_Thickening,there is {},there is no {},pleural thickening,there is pleural thickening,there is no pleural thickening,0.6848229213072046,0.7152035482716426,False
Pleural_Thickening,there is {},there is no {},Pleural Thickening,there is Pleural Thickening,there is no Pleural Thickening,0.6848229213072046,0.7152033423407504,False
Pleural_Thickening,there is {},there is no {},a chest x-ray with pleural thickening,there is a chest x-ray with pleural thickening,there is no a chest x-ray with pleural thickening,0.6275359569346788,0.6449638158829555,False
Pleural_Thickening,there is {},there is no {},thickened pleura,there is thickened pleura,there is no thickened pleura,0.6554450342926931,0.6768305917753673,False
Pleural_Thickening,{} is present,{} is absent,Pleural_Thickening,Pleural_Thickening is present,Pleural_Thickening is absent,0.5376938015681982,0.5303012892509429,False
Pleural_Thickening,{} is present,{} is absent,pleural thickening,pleural thickening is present,pleural thickening is absent,0.5407580387526911,0.5349689188504608,False
Pleural_Thickening,{} is present,{} is absent,Pleural Thickening,Pleural Thickening is present,Pleural Thickening is absent,0.5407580387526911,0.5349689188504608,False
Pleural_Thickening,{} is present,{} is absent,a chest x-ray with pleural thickening,a chest x-ray with pleural thickening is present,a chest x-ray with pleural thickening is absent,0.5591411327683664,0.5547763817036169,False
Pleural_Thickening,{} is present,{} is absent,thickened pleura,thickened pleura is present,thickened pleura is absent,0.4268074595288629,0.4249495160418105,False
Hernia,{},no {},Hernia,Hernia,no Hernia,0.6726302605210421,0.6096864669938896,True
Hernia,{},no {},hernia,hernia,no hernia,0.6726302605210421,0.6096864669938896,False
Hernia,{},no {},hiatal hernia,hiatal hernia,no hiatal hernia,0.7043937875751504,0.7029597374359942,False
Hernia,{},no {},a chest x-ray with a hiatal hernia,a chest x-ray with a hiatal hernia,no a chest x-ray with a hiatal hernia,0.5271543086172344,0.5104294948471225,False
Hernia,{},no {},diaphragmatic hernia,diaphragmatic hernia,no diaphragmatic hernia,0.6988401803607215,0.6425982994620266,False
Hernia,a chest x-ray with {},a chest x-ray with no {},Hernia,a chest x-ray with Hernia,a chest x-ray with no Hernia,0.7458466933867736,0.6974621562538669,False
Hernia,a chest x-ray with {},a chest x-ray with no {},hernia,a chest x-ray with hernia,a chest x-ray with no hernia,0.7458466933867736,0.6974621562538669,False
Hernia,a chest x-ray with {},a chest x-ray with no {},hiatal hernia,a chest x-ray with hiatal hernia,a chest x-ray with no hiatal hernia,0.6918537074148297,0.6423920665130722,False
Hernia,a chest x-ray with {},a chest x-ray with no {},a chest x-ray with a hiatal hernia,a chest x-ray with a chest x-ray with a hiatal hernia,a chest x-ray with no a chest x-ray with a hiatal hernia,0.5590230460921843,0.5259676744583439,False
Hernia,a chest x-ray with {},a chest x-ray with no {},diaphragmatic hernia,a chest x-ray with diaphragmatic hernia,a chest x-ray with no diaphragmatic hernia,0.6272595190380762,0.5705463994673298,False
Hernia,findings consistent with {},no evidence of {},Hernia,findings consistent with Hernia,no evidence of Hernia,0.6489779559118236,0.6013929562609378,False
Hernia,findings consistent with {},no evidence of {},hernia,findings consistent with hernia,no evidence of hernia,0.6489779559118236,0.6013929562609378,False
Hernia,findings consistent with {},no evidence of {},hiatal hernia,findings consistent with hiatal hernia,no evidence of hiatal hernia,0.7183867735470942,0.7128058876560741,False
Hernia,findings consistent with {},no evidence of {},a chest x-ray with a hiatal hernia,findings consistent with a chest x-ray with a hiatal hernia,no evidence of a chest x-ray with a hiatal hernia,0.2881462925851704,0.3208071368385078,False
Hernia,findings consistent with {},no evidence of {},diaphragmatic hernia,findings consistent with diaphragmatic hernia,no evidence of diaphragmatic hernia,0.6496492985971944,0.5770987148741095,False
Hernia,there is {},there is no {},Hernia,there is Hernia,there is no Hernia,0.6962675350701402,0.6428281018908614,False
Hernia,there is {},there is no {},hernia,there is hernia,there is no hernia,0.6962675350701403,0.6428281018908615,False
Hernia,there is {},there is no {},hiatal hernia,there is hiatal hernia,there is no hiatal hernia,0.698875250501002,0.665637466045218,False
Hernia,there is {},there is no {},a chest x-ray with a hiatal hernia,there is a chest x-ray with a hiatal hernia,there is no a chest x-ray with a hiatal hernia,0.31856212424849706,0.24167555432470494,False
Hernia,there is {},there is no {},diaphragmatic hernia,there is diaphragmatic hernia,there is no diaphragmatic hernia,0.7028982965931864,0.6341898875146572,False
Hernia,{} is present,{} is absent,Hernia,Hernia is present,Hernia is absent,0.5978757515030061,0.5837423620154263,False
Hernia,{} is present,{} is absent,hernia,hernia is present,hernia is absent,0.5978757515030061,0.5837423620154263,False
Hernia,{} is present,{} is absent,hiatal hernia,hiatal hernia is present,hiatal hernia is absent,0.5076127254509017,0.492914425110924,False
Hernia,{} is present,{} is absent,a chest x-ray with a hiatal hernia,a chest x-ray with a hiatal hernia is present,a chest x-ray with a hiatal hernia is absent,0.5674549098196393,0.597886996128713,False
Hernia,{} is present,{} is absent,diaphragmatic hernia,diaphragmatic hernia is present,diaphragmatic hernia is absent,0.6080360721442886,0.5839220792995151,False
